,text,latitude,longitude,categoriaRotulo,Bairro
854,"“@folha_com: motorista é baleado na cabeça durante tentativa de assalto na zona sul sp. http://t.co/k54qkmz71t” poxa, esta virando rotina ;(",-23.62873696,-46.64054897,Assalto,SAUDE
855,"Assalto? ""@leisecarj: infelizmente um homem foi baleado e morreu em frente ao barrashopping agora há pouco.",-23.54134167,-46.67425372,Outros,PERDIZES
856,Http://t.co/yps7qn0rad: um destes suspeitos foi condenado a 14 anos e seis meses de prisão pelo violento assalto... http://t.co/8qiu6msh6i,-23.55902666,-46.64960937,Assalto,BELA VISTA
857,Teve um assalto no meu predio,-23.52904028,-46.65366677,Assalto,SANTA CECILIA
858,"Agora só porque a menina foi assaltada aqui a noite nao posso mais ir pra academia a noite, como se nao tivesse assalto de dia",-23.65724058,-46.76463457,Assalto,CAPAO REDONDO
859,Http://t.co/yps7qn0rad: justiça decreta prisão de suspeito de matar engenheiro em assalto a ônibus polícia civil... http://t.co/3tqwntrwg9,-23.55902666,-46.64960937,Assalto,BELA VISTA
860,Bom.dia ! começar o dia com um assalto de leves :(,-23.5825679,-46.5558519,Assalto,SAO LUCAS
861,Olha eu passando pelo terminal sacomã à noite depois do quase assalto.,-23.60368521,-46.60209146,Assalto,IPIRANGA
862,@ronniepedra assalto. vc sabe que essas coisas são muito visadas. se bem q eu já vi muitas pessoas usando no metrô,-23.5862875,-46.5209144,Assalto,SAPOPEMBA
863,Acabo de sofrer uma tentativa de assalto por 2 homens armados na frente do shopping frei caneca.,-23.54888251,-46.65033924,Assalto,CONSOLACAO
864,"Ainda não sei se acabei de vivenciar um ""racha"" ou um assalto",-23.57999647,-46.60579037,Assalto,IPIRANGA
865,Se eh loko acabou de.ter um assalto.na porta do prediooo,-23.5759144,-46.6148058,Assalto,IPIRANGA
866,"Acho q escapei de um assalto, muuuuito medmo",-23.6782626,-46.785446,Assalto,CAPAO REDONDO
867,"Assalto no shop interlagos. ou melhor, dizem que é um arrastão e tem até tiros. e o 3g não funciona. -.-",-23.67761994,-46.68278437,Assalto,CAMPO GRANDE
868,"Assalto com refem aqui na clelia, o mundo",-23.52498418,-46.69050884,Assalto,LAPA
869,Bom dia pra quem teve tentativa de assalto na faculdade ontem de noite...,-23.60314436,-46.67003769,Assalto,MOEMA
870,"Rua ramon penharrubia pouca iluminação  e insegurança no farol ... risco de assalto"" @saopaulo_agora",-23.57430446,-46.6417617,Assalto,VILA MARIANA
871,Babaca!!! “@estadao: adolescente de 17 anos é apreendido após atirar em frentista. assalto rendeu r$ 60: http://t.co/kqg5e4ukmf”,-23.59705182,-46.68249724,Assalto,ITAIM BIBI
872,Gente é o segundo assalto na minha rua em um pouco mais de um mes.,-23.60256155,-46.6209236,Assalto,CURSINO
873,Acabei de presenciar um assalto tenso :x d:,-23.6180984,-46.7499486,Assalto,CAMPO LIMPO
874,"Http://t.co/yps7qn0rad: um assalto a um taxista em são josé dos pinhais, região metropolitana de curitiba,... http://t.co/py0ul8lebt",-23.55902666,-46.64960937,Assalto,BELA VISTA
875,Impedi um assalto e ganhei uma nova entrada de ar no carro. @ mirandópolis http://t.co/3mzmbwqvlp,-23.60681793,-46.64071798,Assalto,SAUDE
876,Digamos que tive uma experiência de quase assalto.,-23.60276194,-46.60274592,Assalto,IPIRANGA
877,Hj eu vi um assalto ..os cara logo pego as caixa da van e coloco no caminhao e saiu fora,-23.4807451,-46.6685191,Assalto,CACHOEIRINHA
878,Assalto na vila,-23.61767638,-46.649124,Assalto,SAUDE
879,"@emoshop  é agiitado e ... perigoso!! temque tomar mto cuidado,ta tendo mtoo assalto!!  :s",-23.70454225,-46.63356928,Assalto,PEDREIRA
880,Assalto a mao armada foi horrível eu e outra motorista. nervoso. estamos com a polícia.,-23.54480138,-46.75481987,Assalto,JAGUARE
881,"Acho q foi assalto , moço tao novo e morto );",-23.6153619,-46.4491293,Assalto,SAO RAFAEL
882,Http://t.co/sp3eejqt: prisão-rs: polícia prende mais um suspeito de assalto a fábrica de joias. folhapress. tamanho... http://t.co/kzstyku4,-23.55902666,-46.64960937,Assalto,BELA VISTA
883,@marilianevesv morreu de velho durante um assalto,-23.56286877,-46.63333689,Assalto,LIBERDADE
884,Q medo teve um assalto do lado da minha casa :c,-23.6004519,-46.6084156,Assalto,IPIRANGA
885,"O claretiano ta marcado, só acontece assalto vlh",-23.53815365,-46.64870358,Assalto,SANTA CECILIA
886,"Tipo um assalto ou uma troca, sei lá...",-23.5402161,-46.574599,Assalto,TATUAPE
887,"Acabei de sair de uma tentativa de assalto, ganhei cortes na mão e uma faca",-23.5432973,-46.6150895,Assalto,BRAS
888,"To banco do assalto com quatro homens sentados do meu lado, pfvr morrendo de medo",-23.66045527,-46.76778153,Assalto,CAPAO REDONDO
889,"Http://t.co/sp3eejqt: foi aparentemente um assalto a uma residência ao acaso, mas kariem mcfarlin acabou por se... http://t.co/lcrjhvji",-23.55902666,-46.64960937,Assalto,BELA VISTA
890,Http://t.co/sp3eejqt: assalto a multibancos: oito detidos em prisão preventiva. 2012-08-11 20:15:38. jornal das 8 -... http://t.co/xxtsznnq,-23.55902666,-46.64960937,Assalto,BELA VISTA
891,"Sexta corrida, trampo, visitar igrejas, e ainda ficar estressada com o assalto da minha tia :-\",-23.57551893,-46.5021692,Assalto,CIDADE LIDER
892,Pm prende dois e detém jovem em assalto a motel na zona sul de sp http://t.co/lgtz2cgb,-23.674821,-46.656049,Assalto,CIDADE ADEMAR
893,Tentativa de assalto deixa um morto na zona norte de sp http://t.co/mhjvrcxu,-23.4833333,-46.6998611,Assalto,FREGUESIA DO O
894,"Claro, não existem leis p eles rt sp:adolescentes são maioria entre detidos por assalto a restaurantes http://t.co/0eheg0xr via @folha_com""",-23.5278439,-46.7024842,Assalto,LAPA
895,Trio morre em assalto a posto em que pm abastecia carro em sp http://t.co/ipycuh2x,-23.559166,-46.598052,Assalto,MOOCA
896,Jovem reage a assalto e é baleado no braço na zona sul de sp http://t.co/u2zrwubu,-23.591368,-46.607797,Assalto,IPIRANGA
897,Homem é preso após tentativa de assalto a motel na zona oeste de sp http://t.co/uc4z689q,-23.520973,-46.672945,Assalto,BARRA FUNDA
898,@fifo_ eu tambem mano e o zen! mais de madrugada la é osso! varios assalto,-23.58976477,-46.59762003,Assalto,IPIRANGA
899,Caramba! acabei de presenciar um assalto em andamento. renderam o segurança da droga raia do jd. anália franco e roubaram a loja.,-23.5477987,-46.53940137,Assalto,CARRAO
900,Assalto sem arma. http://t.co/s6fpeugk,-23.5926627,-46.64924559,Assalto,VILA MARIANA
901,Polícia negocia rendição de suspeitos de assalto em sp http://t.co/fuln5rxh,-23.504167,-46.626387,Assalto,SANTANA
902,"@camipassos afff imagino ... mas menos mal que foi furto ne, eh ruim mas nao rola o susto do assalto, e ninguem relou nela ...",-23.55687987,-46.64041917,Furto,BELA VISTA
903,Advogado é baleado em tentativa de assalto na zona sul de sp http://t.co/vrsxjv4g,-23.65,-46.7,Assalto,SANTO AMARO
904,Criminosos fogem após assalto em empresa na zona oeste de sp http://t.co/hkvsbwdf,-23.53861,-46.682603,Assalto,PERDIZES
905,Pm prende suspeitos após tentativa de assalto em bairro nobre de sp http://t.co/2iiia6tf,-23.5489433,-46.6388182,Assalto,REPUBLICA
906,@sccp_adriano to tentando te ligar e nao consigo. como foi? assalto? fez bo? liga pra porto.,-23.62183319,-46.70078952,Assalto,SANTO AMARO
907,Suspeito de assalto morre após troca de tiros com policial da rota em sp http://t.co/yxb4ezcs,-23.633333,-46.766667,Assalto,CAMPO LIMPO
908,Suspeitos de assalto a loja de surf são presos na zona leste de sp http://t.co/hoa9z5sj,-23.538138,-46.56689,Assalto,TATUAPE
909,Http://t.co/sp3eejqt: uma suspeita de assalto a residência levou a polícia militar a estourar ponto de preparação e... http://t.co/vm68fesd,-23.55902666,-46.64960937,Assalto,BELA VISTA
910,"@belzao_ reagiu a um assalto, dois tiros na nuca",-23.56270662,-46.64324,Homicídio,BELA VISTA
911,Zero treino. esse assalto no metro fodeu foi tudo. rs. voltando pra casa.,-23.5248056,-46.5672587,Assalto,TATUAPE
912,"Estou revoltado..""@gabysantiago_: em sampa a  cada coisa q você faz sofre um assalto :/rt @cleomenesarm: acabei de ser assaltado por um ...""",-23.51201352,-46.62033449,Assalto,VILA GUILHERME
913,Acho que não superei o assalto ainda :/,-23.5783793,-46.5493948,Assalto,SAO LUCAS
914,Assalto aqui perto de casa agora a pouco hahahaha,-23.7186396,-46.69156255,Assalto,CIDADE DUTRA
915,"Depois de uma tentativa de assalto, eu mereço um bom almoço (@ lady fina café) http://t.co/jqgmlpi3",-23.599012,-46.649827,Assalto,SAUDE
916,@felipeseveero assalto aonde!?,-23.50297642,-46.52319228,Assalto,CANGAIBA
917,Tentativa de assalto deixa um morto na zona norte de sp http://t.co/x8qeiixu,-23.4833333,-46.6998611,Assalto,FREGUESIA DO O
918,Suspeitos são baleados em tentativa de assalto na zona sul de sp http://t.co/moutebch,-23.713743,-46.699509,Assalto,CIDADE DUTRA
919,Pm reage a assalto e mata adolescente na zona leste de sp http://t.co/lugbkoks,-23.504917,-46.386461,Assalto,ITAIM PAULISTA
920,"Criminosos fazem reféns em tentativa de assalto à farmácia, diz pm http://t.co/kfs7g0fi",-23.6305556,-46.6658333,Assalto,CAMPO BELO
921,Homem é preso após tentativa de assalto a motel na zona oeste de sp http://t.co/u83zgzuv,-23.520973,-46.672945,Assalto,BARRA FUNDA
922,Jovem é baleado durante assalto em bairro nobre na zona oeste de sp http://t.co/sfzwvn9x,-23.5751883,-46.6780546,Assalto,PINHEIROS
923,Jovem é baleado durante assalto em bairro nobre na zona oeste de sp http://t.co/jsgf3dpy,-23.5751883,-46.6780546,Assalto,PINHEIROS
924,"Putz, vindo pra casa agora presenciei um assalto a um carro na juntas provisórias com alm.delamare, perto de heliópolis. cara, que medo!!",-23.5605969,-46.582004,Assalto,AGUA RASA
925,Quando vc escapa de um assalto coletivo: who you gonna call?  @ lanchonete da cidade http://t.co/vjq4rjp2,-23.562984,-46.664774,Assalto,JARDIM PAULISTA
926,"Motoboy morto em sp tinha sacado r$ 7,9 mil e reagiu a assalto http://t.co/xp5vobo2",-23.5954923,-46.6847627,Assalto,ITAIM BIBI
927,Seguranças são baleados durante tentativa de assalto a carro-forte http://t.co/spoancie,-23.538138,-46.56689,Assalto,TATUAPE
928,Pra fazer o bo do assalto de ontem à noite. :( (@ 46º distrito policial - perus) http://t.co/ktxucml2,-23.65753412,-46.76030159,Assalto,CAPAO REDONDO
929,"Eu to com medo ate agora ! aquele assalto nao sai da minha cabeça, eu to com tanto medo",-23.61871375,-46.68991102,Assalto,ITAIM BIBI
930,"Tiroteio na bela cintra ocorreu após tentativa de assalto, diz testemunha http://t.co/o95kqees",-23.5489433,-46.6388182,Assalto,REPUBLICA
931,Homens são presos após assalto na região da paulista http://t.co/y58ohe9f,-23.5635963,-46.6538854,Assalto,BELA VISTA
932,Suspeito de assalto morre após troca de tiros com policial da rota em sp http://t.co/0nkxnbvn,-23.633333,-46.766667,Assalto,CAMPO LIMPO
933,"Motoboy reage a assalto e leva tiro na mão em sorocaba, sp http://t.co/l6dain53",-23.5489433,-46.6388182,Assalto,REPUBLICA
934,Suspeitos de assalto a loja de surf são presos na zona leste de sp http://t.co/5wvm8swp,-23.538138,-46.56689,Assalto,TATUAPE
935,Um militar morreu. herói rt “@transitospo: assalto com refens acaba com 2 policiais militares e um assaltante feridos http://t.co/gdtqjm9j”,-23.53294932,-46.68730367,Assalto,PERDIZES
936,Duas pessoas ficam feridas após assalto na avenida paulista http://t.co/othnnsth,-23.5489433,-46.6388182,Assalto,REPUBLICA
937,Grupo usou carro roubado em tentativa de assalto no morumbi http://t.co/ivzhsa0q,-23.59619,-46.704343,Roubo,MORUMBI
938,Grupo usou carro roubado em tentativa de assalto no morumbi http://t.co/mvyzoc3f,-23.59619,-46.704343,Assalto,MORUMBI
939,Suspeitos de assalto a banco na avenida paulista são identificados http://t.co/jjmjcbqm,-23.5489433,-46.6388182,Assalto,REPUBLICA
940,Homem morre após reagir a assalto na zona leste de sp http://t.co/y2jyruct,-23.5031415,-46.4633415,Assalto,VILA JACUI
941,Câmera registra assalto a loja de roupas na zona sul de sp http://t.co/00lxvepa,-23.6,-46.684999,Assalto,ITAIM BIBI
942,"Assalto termina com ferido na zona leste de sp, diz pm http://t.co/xmitbllx",-23.55,-46.4158333,Assalto,GUAIANASES
943,Imagens mostram assalto em estacionamento na zona sul de sp http://t.co/rpnvudi0,-23.5922222,-46.6655556,Assalto,MOEMA
944,Comerciante é morto em tentativa de assalto a bar na zona norte de sp http://t.co/40ht3fwx,-23.504167,-46.626387,Assalto,SANTANA
945,"Tentativa de assalto deixa dois mortos na zona sul de sp, diz pm http://t.co/blwcsnx",-23.6140136,-46.6137882,Assalto,CURSINO
946,"Aconteceu u.a par de merda esse fim de semana.. de batida de carro, assalto, amigo em delegacia.. morte na familia..",-23.515907,-46.623209,Assalto,SANTANA
947,"Sua mané
rt“@estadao: ladrão marca encontro pelo facebook e usa 'pretendente' como motorista em assalto: http://t.co/bq4w6o3",-23.53018796,-46.57532791,Assalto,TATUAPE
948,Homens são presos após tentativa de assalto a restaurante em sp http://t.co/fsbnrks,-23.586112,-46.634997,Assalto,VILA MARIANA
949,Bombeiro é morto na frente dos filhos ao reagir a assalto em sp http://t.co/gblhlx9,-23.6522222,-46.6463889,Assalto,JABAQUARA
950,Homem é preso após tentativa de assalto a banco em sp http://bit.ly/mxpyvo,-23.4670355,-46.5788773,Assalto,JACANA
951,Homem é preso após tentativa de assalto a banco em sp http://bit.ly/rcuwxs,-23.4670355,-46.5788773,Assalto,JACANA
952,"Após assalto a residência, dupla em fuga causa acidente na zona leste de sp http://bit.ly/rrsu9s",-23.5489433,-46.6388182,Assalto,REPUBLICA
953,Homem morre em confronto com a polícia após assalto no morumbi http://bit.ly/nlgtpg,-23.59619,-46.704343,Assalto,MORUMBI
954,Criminosos rendem funcionários durante assalto a banco em sp http://bit.ly/qb3klg,-23.5489433,-46.6388182,Assalto,REPUBLICA
955,Polícia impede assalto a idosos na porta de casa no morumbi http://bit.ly/nxw4vo,-23.5489433,-46.6388182,Assalto,REPUBLICA
956,Polícia impede assalto a idosos na porta de casa no morumbi http://bit.ly/pbnbai,-23.5489433,-46.6388182,Assalto,REPUBLICA
957,Mulher é baleada em tentativa de assalto na zona sul de sp http://bit.ly/qdqcq2,-23.6136735,-46.6502885,Assalto,SAUDE
958,Dois são presos após tentativa de assalto a carro dos correios em sp http://bit.ly/nop8sf,-23.6753355,-46.6850215,Assalto,CAMPO GRANDE
959,Taxista é morto com tiro na cabeça durante assalto na zona sul de sp http://bit.ly/pzspow,-23.5489433,-46.6388182,Assalto,REPUBLICA
960,Tentativa de assalto deixa baleado em avenida de sp http://bit.ly/jtf0tn,-23.674821,-46.656049,Assalto,CIDADE ADEMAR
961,Suspeito é baleado após tentativa de assalto a posto em sp http://bit.ly/irsgrk,-23.584305,-46.396068,Assalto,CIDADE TIRADENTES
962,Polícia prende suspeitos de assalto após testemunha seguir trio http://bit.ly/j219zl,-23.5742469,-46.7236754,Assalto,BUTANTA
963,Assalto a mão armada....que roubo. (@ br4iphone) http://4sq.com/kvbd8m,-23.5451387,-46.6417117,Assalto,REPUBLICA
964,Funcionários de banco são feitos reféns durante assalto em sp http://bit.ly/jafb2x,-23.4949487,-46.4103064,Assalto,VILA CURUCA
965,Trio com fuzil troca tiros com segurança em tentativa de assalto http://bit.ly/lsjcrb,-23.59619,-46.704343,Assalto,MORUMBI
966,Funcionários de mansão são feitos reféns durante assalto em sp http://bit.ly/kvyeru,-23.5489433,-46.6388182,Assalto,REPUBLICA
967,Motorista escapa de assalto a casa em carro blindado e chama a polícia http://bit.ly/kqkjbq,-23.674821,-46.656049,Assalto,CIDADE ADEMAR
968,Mulher é estuprada durante assalto na zona leste de sp http://bit.ly/fjz11b,-23.593056,-46.525278,Assédio,SAPOPEMBA
969,Mulher é estuprada durante assalto na zona leste de sp http://bit.ly/hr7vnv,-23.593056,-46.525278,Outros,SAPOPEMBA
970,Jovem morre após reagir a tentativa de assalto em sp http://bit.ly/hovmre,-23.5489433,-46.6388182,Assalto,REPUBLICA
971,"""@estadao: dupla suspeita de assalto a banco é detida com 200 quilos de maconha na zona sul de são paulo http://t.co/r3s5hhsk"" perto....:-)",-23.62362027,-46.60396099,Assalto,SACOMA
972,Muito assalto pior regiao da leste (@ itaim paulista) http://t.co/ylk73xwu,-23.49513951,-46.389189,Assalto,ITAIM PAULISTA
973,Duas pessoas ficam feridas após assalto na avenida paulista http://t.co/yi9b31rf,-23.5489433,-46.6388182,Assalto,REPUBLICA
974,Suspeitos de assalto a banco na avenida paulista são identificados http://t.co/p9tr1i7i,-23.5489433,-46.6388182,Assalto,REPUBLICA
975,Homem morre após reagir a assalto na zona leste de sp http://t.co/199ln2hd,-23.5031415,-46.4633415,Assalto,VILA JACUI
976,Imagens mostram assalto em estacionamento na zona sul de sp http://t.co/diwddkq9,-23.5922222,-46.6655556,Assalto,MOEMA
977,Suspeitos são mortos após assalto a posto de combustíveis em sp http://t.co/ckg17ekp,-23.6522222,-46.6463889,Assalto,JABAQUARA
978,Câmeras de segurança registram assalto a pai com filho no colo em sp http://t.co/g2rqoqgn,-23.62611,-46.598052,Assalto,SACOMA
979,Loco acabo de te um assalto aqui na rua,-23.62741728,-46.66628217,Assalto,CAMPO BELO
980,"@fabiospavieri um assalto violento no posto da subida da reb. pm informada, rota chegou recebida a tiros e revidou, matando os 3 bandidos...",-23.55200004,-46.65232992,Assalto,CONSOLACAO
981,"""@lucyh_marinho: assalto na rua frei caneca!!! isso eh um absurdo!!!"" como ficou sabendo?",-23.56112,-46.6553143,Assalto,BELA VISTA
982,Homens são presos após tentativa de assalto a restaurante em sp http://t.co/7zzi5su,-23.586112,-46.634997,Assalto,VILA MARIANA
983,Polícia divulga imagens de assalto a mercado onde jornalista foi morto http://bit.ly/p5v0rz,-23.4670355,-46.5788773,Assalto,JACANA
